dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,texto_e_palavra,texto_tokenizado,sentimento_revisto
"""2022-02-24 08:38:00""",marinagiuberti,👏👏👏 turma fera! Acompanhando cada vídeo inspirador parabéns @bt@btgpactualarcusbuaiz,POSITIVE,comentário,0,31,https://www.instagram.com/p/CaVddQjv9UT/#17949832693702371,0,0,palmas palmas palmas  turma fera! Acompanhando cada vídeo inspirador parabéns @bt@btgpactualarcusbuaiz,"['palmas', 'palmas', 'palmas', 'turma', 'acompanhando', 'vídeo', 'inspirador', 'parabéns']",1.0
"""2022-02-24 06:49:00""",marcossouza3638,Fica em casa economia vez depois,NEGATIVE,comentário,0,22,https://www.instagram.com/p/CaUuR8OLshk/#17942422444845396,0,0,Fica em casa economia vez depois,"['fica', 'casa', 'economia', 'vez', 'depois']",-1.0
"""2022-02-24 00:33:00""",diego.sowaka,Capitão Cloroquina fazendo campanha politica em um evento sério.,NEGATIVE,comentário,0,30,https://www.instagram.com/p/CZgzo3Euhu-/#17931464797932096,0,0,Capitão Cloroquina fazendo campanha politica em um evento sério.,"['capitão', 'cloroquina', 'fazendo', 'campanha', 'politica', 'evento']",1.0
"""2022-02-24 00:00:00""",rita_teixeirazt,Sou fã do @btgpactual 😍,POSITIVE,comentário,0,14,https://www.instagram.com/p/CaVddQjv9UT/#17928902039096504,0,0,Sou fã do @btgpactual apaixonado,"['fã', 'do', 'apaixonado']",-1.0
"""2022-02-23 22:06:00""",gabrielxav,Rei da rachadinha,NEGATIVE,comentário,0,37,https://www.instagram.com/p/CZgzo3Euhu-/#17953683427721897,0,0,Rei da rachadinha,"['rei', 'da', 'rachadinha']",1.0
"""2022-02-23 22:06:00""",gabrielxav,Vai falar de cartão corporativo?,NEUTRAL,comentário,0,32,https://www.instagram.com/p/CZgzo3Euhu-/#17960631580605258,0,0,Vai falar de cartão corporativo?,"['vai', 'falar', 'cartão']",-1.0
"""2022-02-23 21:50:00""",marcosmaluf_,"@alvarosfrasson nesse aniversário mais que especial quem ganha somos nós, por ouvir suas análises, comentários e te-lo como amigo! Conta sempre comigo! A @nectoninvestimentos sempre será sua casa e o @btgpactual agora a nossa! Mais uma vez juntos! 😀🙌🙏",POSITIVE,comentário,0,43,https://www.instagram.com/p/CaVyfSAMurK/#17931343586065636,0,0,"@alvarosfrasson nesse aniversário mais que especial quem ganha somos nós, por ouvir suas análises, comentários e te-lo como amigo! Conta sempre comigo! A @nectoninvestimentos sempre será sua casa e o @btgpactual agora a nossa! Mais uma vez juntos! feliz celebração 🙏","['aniversário', 'mais', 'especial', 'ganha', 'ouvir', 'comentários', 'conta', 'sempre', 'sempre', 'casa', 'agora', 'mais', 'vez', 'feliz', 'celebração']",1.0
"""2022-02-23 20:32:00""",bryan_kepler,"Juuuurrrraaaaa??? Esses mentecaptos só falam o óbvio, mas morrem de MEDO de falar que a esquerda destrói tudo. C0vardes.",NEGATIVE,comentário,0,27,https://www.instagram.com/p/CaUuR8OLshk/#17885517077614379,0,0,"Juuuurrrraaaaa??? Esses mentecaptos só falam o óbvio, mas morrem de MEDO de falar que a esquerda destrói tudo. C0vardes.","['esses', 'mentecaptos', 'falam', 'morrem', 'medo', 'falar', 'esquerda', 'destrói']",0.0
"""2022-02-23 19:53:00""",fernandaoguima,Foi um show de horror a live desse senhor. BIZARRO. Diferente do evento que foi bom.,POSITIVE,comentário,0,18,https://www.instagram.com/p/CZgzo3Euhu-/#18124815691262482,0,0,Foi um show de horror a live desse senhor. BIZARRO. Diferente do evento que foi bom.,"['show', 'horror', 'live', 'diferente', 'do', 'evento']",0.0
"""2022-02-23 19:39:00""",randsonfonseca,@btgpactual obrigado,NEUTRAL,comentário,0,31,https://www.instagram.com/p/CaURKaNOAc1/#17913958097226599,0,0,@btgpactual obrigado,['obrigado'],-1.0
"""2022-02-23 18:50:00""",brunorigonatti,Tem mulher nessa conferência? 👀,NEUTRAL,comentário,0,21,https://www.instagram.com/p/CaUuR8OLshk/#17921574851204899,0,0,Tem mulher nessa conferência? 👀,['mulher'],1.0
"""2022-02-23 18:18:00""",hlucaspacheco,muito bom @btgpactual,POSITIVE,comentário,0,17,https://www.instagram.com/p/CaSgtfouCMC/#17895717677545472,0,0,muito bom @btgpactual,"['muito', 'bom']",1.0
"""2022-02-23 17:38:00""",nilton_oliveira1709,o que aconteceu com o bozonaro? esta destilando mentiras e impropérios ao vento?,NEGATIVE,comentário,0,23,https://www.instagram.com/p/CaUuR8OLshk/#17953641013640616,0,0,o que aconteceu com o bozonaro? esta destilando mentiras e impropérios ao vento?,"['aconteceu', 'esta', 'destilando', 'mentiras', 'impropérios', 'ao']",1.0
"""2022-02-23 17:38:00""",vilmar.nunes.752,👏😮,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CaUuR8OLshk/#18282574885026042,0,0,palmas 😮,['palmas'],1.0
"""2022-02-23 17:38:00""",joaocp54,Tb acho !!!,POSITIVE,comentário,0,16,https://www.instagram.com/p/CaUuR8OLshk/#18262405396072166,0,0,Tb acho !!!,"['tb', 'acho']",1.0
"""2022-02-23 16:56:00""",radarbaronee,"O @btgpactual tem um ar diferente. Embora eu não seja capaz de explicar, tem algo seleto, bem definido e capaz de passar essa expressão de seriedade! Falo isso mesmo nunca tenho ido em nenhum evento da cia, basta olhar a página, as publicações, a história da empresa, do próprio Cerbasi e incluindo esse time; a Mirna e o André Bona.   Enfim, pareceu maior rasgação de ceda, mas é o sentimento e isso que move tudo em volta de um CNPJ na ponta. 🤦🏻‍♂️",POSITIVE,comentário,0,33,https://www.instagram.com/p/CaUt7CnrMAN/#17951539882665871,0,0,"O @btgpactual tem um ar diferente. Embora eu não seja capaz de explicar, tem algo seleto, bem definido e capaz de passar essa expressão de seriedade! Falo isso mesmo nunca tenho ido em nenhum evento da cia, basta olhar a página, as publicações, a história da empresa, do próprio Cerbasi e incluindo esse time; a Mirna e o André Bona.   Enfim, pareceu maior rasgação de ceda, mas é o sentimento e isso que move tudo em volta de um CNPJ na ponta. 🤦🏻‍♂️","['ar', 'embora', 'não', 'capaz', 'bem', 'definido', 'capaz', 'passar', 'essa', 'expressão', 'falo', 'nunca', 'ido', 'nenhum', 'evento', 'da', 'basta', 'olhar', 'história', 'da', 'do', 'cerbasi', 'incluindo', 'esse', 'mirna', 'andré', 'pareceu', 'maior', 'rasgação', 'sentimento', 'move', 'tudo', 'volta', 'cnpj']",1.0
"""2022-02-23 16:10:00""",hadrianbrito,@btgpactual Nesse caso eu estaria deixando meu dinheiro investido? Eu não entendo muito de investimento,NEUTRAL,resposta,0,49,https://www.instagram.com/p/CaR1j2TuPpD/#17947086646759028,0,0,@btgpactual Nesse caso eu estaria deixando meu dinheiro investido? Eu não entendo muito de investimento,"['caso', 'estaria', 'deixando', 'dinheiro', 'não', 'entendo', 'muito', 'investimento']",1.0
"""2022-03-04 13:30:00""",henriking007,Inglês? Aí Tu me complica.😢,NEUTRAL,comentário,0,30,https://www.instagram.com/p/CaptWrtOT8U/#17859544526702651,0,0,Inglês? Aí Tu me complica.decepcionado_mas_aliviado ,"['aí', 'tu']",1.0
"""2022-03-04 19:07:00""",lrassumpcao,E é ótimo!👏👏👏,POSITIVE,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#18147794701246892,0,0,E é ótimo!palmas palmas palmas ,"['palmas', 'palmas']",-1.0
"""2022-03-04 19:07:00""",isabel.maeda,👏👏👏👏 foi a minha melhor escolha🙌Btg😍,POSITIVE,comentário,0,20,https://www.instagram.com/p/CaspbrHuldT/#17922004949106753,0,0,palmas palmas palmas palmas  foi a minha melhor escolhacelebração Btgapaixonado,"['palmas', 'palmas', 'palmas', 'palmas', 'melhor', 'escolhacelebração', 'btgapaixonado']",1.0
"""2022-03-04 19:07:00""",jeferson_pfeiffer,Muito mais inclusivo que o concorrente de duas letras.,POSITIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17950716913694942,0,0,Muito mais inclusivo que o concorrente de duas letras.,"['muito', 'mais', 'inclusivo', 'concorrente', 'duas']",1.0
"""2022-03-04 19:24:00""",danielprviana,"A experiência é ótima, me surpreendi com o banco e o aplicativo a ponto de ja ser meu banco principal. Pontos de melhoria: Seguro de Vida, Seguro Veicular e BTG Shop (existe um concorrente digital que a loja integrada pode ser a referência)",POSITIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17905734257364785,0,0,"A experiência é ótima, me surpreendi com o banco e o aplicativo a ponto de ja ser meu banco principal. Pontos de melhoria: Seguro de Vida, Seguro Veicular e BTG Shop (existe um concorrente digital que a loja integrada pode ser a referência)","['experiência', 'surpreendi', 'aplicativo', 'ja', 'seguro', 'seguro', 'veicular', 'shop', 'concorrente', 'digital', 'loja', 'integrada', 'pode']",1.0
"""2022-03-04 19:24:00""",rodrigormarino,👏👏👏🙌🙌🙌🔥🔥🔥,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#17937085387845960,0,0,palmas palmas palmas celebração celebração celebração fogo fogo fogo ,"['palmas', 'palmas', 'palmas', 'celebração', 'celebração', 'celebração', 'fogo', 'fogo', 'fogo']",-1.0
"""2022-03-04 19:46:00""",vitoriadaconquistanoticias,Melhor banco,POSITIVE,comentário,0,11,https://www.instagram.com/p/CaspbrHuldT/#17950794430731463,0,0,Melhor banco,['melhor'],1.0
"""2022-03-04 20:09:00""",mirna_economirna,"@suelydedeus_ eu recomendo abrir conta no @btgpactual , vou enviar o link para você 😊",POSITIVE,comentário,1,55,https://www.instagram.com/p/CYH2dC3smtI/#17871756329658551,0,0,"@suelydedeus_ eu recomendo abrir conta no @btgpactual , vou enviar o link para você sorriso","['recomendo', 'abrir', 'conta', 'vou', 'enviar', 'link', 'você', 'sorriso']",-1.0
"""2022-03-04 20:45:00""",erigledionaldo,ainda bem que uso o @btgpactual,POSITIVE,comentário,0,18,https://www.instagram.com/p/Casy-4xFkoX/#17948547637681268,0,0,ainda bem que uso o @btgpactual,"['ainda', 'bem', 'uso']",-1.0
"""2022-03-04 21:05:00""",thlimaoficial,"Ruim esse BTG Banking, tudo é cobrado, já digo aqui que não tem Banco digital melhor do que o @nubank 💜",NEGATIVE,comentário,1,54,https://www.instagram.com/p/CaspbrHuldT/#17913514565250656,0,0,"Ruim esse BTG Banking, tudo é cobrado, já digo aqui que não tem Banco digital melhor do que o @nubank 💜","['ruim', 'esse', 'tudo', 'digo', 'não', 'digital', 'melhor', 'do']",-1.0
"""2022-03-04 21:39:00""",gustavopaulinno,"O melhor de todos, chegou colocando todos os outros no bolso👏👏👏",NEGATIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17939707918910452,0,0,"O melhor de todos, chegou colocando todos os outros no bolsopalmas palmas palmas ","['melhor', 'chegou', 'colocando', 'todos', 'bolsopalmas', 'palmas', 'palmas']",-1.0
"""2022-03-04 22:35:00""",theus_alvess,"@thlimaoficial olhar só para as taxas realmente o nubank ganha, porém não tem cashback, sala vip em aeroporto, programa de pontos e nem o controle de despesas que o btg tem, não sinto a menor saudade do nubank...",POSITIVE,resposta,1,73,https://www.instagram.com/p/CaspbrHuldT/#17862988940689264,0,0,"@thlimaoficial olhar só para as taxas realmente o nubank ganha, porém não tem cashback, sala vip em aeroporto, programa de pontos e nem o controle de despesas que o btg tem, não sinto a menor saudade do nubank...","['olhar', 'taxas', 'realmente', 'nubank', 'não', 'sala', 'vip', 'programa', 'controle', 'despesas', 'não', 'sinto', 'menor', 'saudade', 'do']",1.0
"""2022-03-04 22:59:00""",rodriguesjardinagem,"Sou cliente a pouco tempo e não tenho que reclamar,👏👏👏",POSITIVE,comentário,0,12,https://www.instagram.com/p/CaspbrHuldT/#17954032480660490,0,0,"Sou cliente a pouco tempo e não tenho que reclamar,palmas palmas palmas ","['cliente', 'pouco', 'tempo', 'não', 'palmas', 'palmas']",0.0
"""2022-03-05 00:21:00""",reidasutileza,@thlimaoficial tudo é cobrado se vc não tiver investimento nenhum. Se tiver eles dispensam.,NEGATIVE,resposta,0,47,https://www.instagram.com/p/CaspbrHuldT/#17920783403249577,0,0,@thlimaoficial tudo é cobrado se vc não tiver investimento nenhum. Se tiver eles dispensam.,"['tudo', 'cobrado', 'não', 'investimento']",0.0
"""2022-03-05 04:00:00""",vittor.95,"Abri conta no btg+, banco top....",NEGATIVE,comentário,0,23,https://www.instagram.com/p/CaspbrHuldT/#17845298360741730,0,0,"Abri conta no btg+, banco top....","['abri', 'conta']",0.0
"""2022-03-05 04:58:00""",jhonataagustinho,"@jhonataagustinho não tenho acesso ao app há 4 dias ou 5, não sei como pagar a fatura com conta de vocês se não tenho acesso ao app, o sistema de segurança é super cheio de bugs, preciso de uma solução com urgência!",NEGATIVE,resposta,0,25,https://www.instagram.com/p/CaspbrHuldT/#17935045090896173,0,0,"@jhonataagustinho não tenho acesso ao app há 4 dias ou 5, não sei como pagar a fatura com conta de vocês se não tenho acesso ao app, o sistema de segurança é super cheio de bugs, preciso de uma solução com urgência!","['não', 'acesso', 'ao', 'app', 'dias', 'ou', 'não', 'sei', 'pagar', 'fatura', 'conta', 'não', 'acesso', 'ao', 'sistema', 'segurança', 'super', 'cheio', 'preciso', 'solução']",1.0
"""2022-03-05 04:58:00""",jhonataagustinho,"@jhonataagustinho mandei vários e-mails e aguardo uma solução, está sendo um transtorno passar por isso, e nem sei por qual motivo minha senha foi bloqueada, você não deram nenhum esclarecimento.",NEGATIVE,resposta,0,27,https://www.instagram.com/p/CaspbrHuldT/#17914427990347350,0,0,"@jhonataagustinho mandei vários e-mails e aguardo uma solução, está sendo um transtorno passar por isso, e nem sei por qual motivo minha senha foi bloqueada, você não deram nenhum esclarecimento.","['mandei', 'vários', 'aguardo', 'transtorno', 'passar', 'sei', 'motivo', 'senha', 'você', 'não', 'deram', 'nenhum']",1.0
"""2022-03-05 04:58:00""",jhonataagustinho,"@btgpactual preciso da ajuda de vocês, o suporte de vocês não está conseguindo me ajudar, já tentei chat, e-mail e sac, não consigo redefinir a senha de acesso e a biometria/reconhecimento facial do sistema de vocês é péssima, nenhuma foto está funcionando, mesmo em parede branca, local iluminado.",NEGATIVE,comentário,0,27,https://www.instagram.com/p/CaspbrHuldT/#17943710362891570,0,0,"@btgpactual preciso da ajuda de vocês, o suporte de vocês não está conseguindo me ajudar, já tentei chat, e-mail e sac, não consigo redefinir a senha de acesso e a biometria/reconhecimento facial do sistema de vocês é péssima, nenhuma foto está funcionando, mesmo em parede branca, local iluminado.","['preciso', 'da', 'ajuda', 'suporte', 'não', 'conseguindo', 'tentei', 'não', 'consigo', 'redefinir', 'senha', 'acesso', 'facial', 'do', 'sistema', 'nenhuma', 'foto', 'parede', 'local']",0.0
"""2022-03-05 08:36:00""",cinthiacordova,Vcs poderiam dar as sugestões de Fiagro e Ações que pagam dividendos.,NEGATIVE,comentário,0,41,https://www.instagram.com/p/CapXhB5Lvas/#17851653992725564,0,0,Vcs poderiam dar as sugestões de Fiagro e Ações que pagam dividendos.,"['poderiam', 'dar', 'sugestões', 'fiagro', 'ações', 'pagam']",-1.0
"""2022-03-05 12:43:00""",ericsimioni,Sou cliente e recomendo!!,POSITIVE,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#17913777902249751,0,0,Sou cliente e recomendo!!,['cliente'],1.0
"""2022-03-05 13:00:00""",rlsb.2020,Alôooooo @joaoadibemarques  @c6bank @xpinvestimentos @crefisa @btgpactual @leosancheztv @clarobrasil bora ajudar o @pifitti ! Vai 🇧🇷,NEUTRAL,comentário,0,41,https://www.instagram.com/p/CaukvjFLboo/#18116791486281076,0,0,Alôooooo @joaoadibemarques  @c6bank @xpinvestimentos @crefisa @btgpactual @leosancheztv @clarobrasil bora ajudar o @pifitti ! Vai 🇧🇷,"['alôooooo', 'bora', 'ajudar', 'vai']",1.0
"""2022-03-05 14:00:00""",paulinpaz,@gabrielcardooso_ Sim. Seria uma pena. Esse é o momento de alguém bancar o Pietro. @clarobrasil @bancodobrasil @bancointer @nubank @btgpactualempresas @btgpactual,POSITIVE,comentário,0,29,https://www.instagram.com/p/CauMcT4OjsW/#17858963132703642,0,0,@gabrielcardooso_ Sim. Seria uma pena. Esse é o momento de alguém bancar o Pietro. @clarobrasil @bancodobrasil @bancointer @nubank @btgpactualempresas @btgpactual,"['seria', 'esse', 'momento', 'alguém', 'bancar']",1.0
"""2022-03-05 14:32:00""",o.c.gustavo,Alô @ronaldo @petrobras @mrv @fertipar @xpinvestimentos @btgpactual @leosancheztv @joaoadibemarques,NEUTRAL,comentário,1,51,https://www.instagram.com/p/CaukvjFLboo/#17981589988473711,0,0,Alô @ronaldo @petrobras @mrv @fertipar @xpinvestimentos @btgpactual @leosancheztv @joaoadibemarques,['alô'],0.0
"""2022-03-05 21:53:00""",raffinha1982,Eu amo meu Mastercard black 💳😍,POSITIVE,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#18167055403172277,0,0,Eu amo meu Mastercard black 💳apaixonado,"['amo', 'mastercard', 'black']",1.0
"""2022-03-05 22:12:00""",victorlagoa,Melhor benefício do mercado!,POSITIVE,comentário,0,36,https://www.instagram.com/p/CaspbrHuldT/#17849053151715716,0,0,Melhor benefício do mercado!,"['melhor', 'benefício', 'do']",1.0
"""2022-03-06 10:38:00""",jandrade_jr,CC é remunerada?,NEUTRAL,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17953678897668843,0,0,CC é remunerada?,['cc'],0.0
"""2022-03-06 14:21:00""",invipa_,"O app não funciona, nem meu cadastro finalizou. Depois descobri que ia ser obrigada a ter AAI , ou seja, alguém lucrando com investimentos indicados. Achei péssimo. Realmente não da ainda pra sair do @nubank e do @nu_invest",NEGATIVE,comentário,0,22,https://www.instagram.com/p/CaspbrHuldT/#17951703373708436,0,0,"O app não funciona, nem meu cadastro finalizou. Depois descobri que ia ser obrigada a ter AAI , ou seja, alguém lucrando com investimentos indicados. Achei péssimo. Realmente não da ainda pra sair do @nubank e do @nu_invest","['app', 'não', 'cadastro', 'depois', 'descobri', 'ia', 'obrigada', 'aai', 'ou', 'alguém', 'lucrando', 'investimentos', 'achei', 'realmente', 'não', 'da', 'ainda', 'sair', 'do', 'do']",1.0
"""2022-03-06 16:00:00""",thlimaoficial,@reidasutileza No C6 BANK não é cobrado a pontuação átomos!,NEGATIVE,resposta,1,52,https://www.instagram.com/p/CaspbrHuldT/#17993089507435540,0,0,@reidasutileza No C6 BANK não é cobrado a pontuação átomos!,"['bank', 'não', 'cobrado', 'pontuação']",-1.0
"""2022-03-06 16:36:00""",reidasutileza,"@thlimaoficial tô ligado nesse programa átomos, é uma piada. Pontos hoje não valem, melhor cashback mesmo",POSITIVE,resposta,1,61,https://www.instagram.com/p/CaspbrHuldT/#17850149645731794,0,0,"@thlimaoficial tô ligado nesse programa átomos, é uma piada. Pontos hoje não valem, melhor cashback mesmo","['tô', 'ligado', 'programa', 'não', 'melhor', 'cashback']",0.0
"""2022-03-06 23:05:00""",leovilao,Rafinha Bastos mandou um abraço,NEUTRAL,comentário,0,22,https://www.instagram.com/p/CYeSpGWtDLl/#17903867381392669,0,0,Rafinha Bastos mandou um abraço,"['rafinha', 'bastos', 'mandou', 'abraço']",1.0
