dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,Frases_sem_stop_words
"""2022-02-23 21:50:00""",marcosmaluf_,"@alvarosfrasson nesse aniversário mais que especial quem ganha somos nós, por ouvir suas análises, comentários e te-lo como amigo! Conta sempre comigo! A @nectoninvestimentos sempre será sua casa e o @btgpactual agora a nossa! Mais uma vez juntos! 😀🙌🙏",POSITIVE,comentário,0,43,https://www.instagram.com/p/CaVyfSAMurK/#17931343586065636,0,0,"['@', 'alvarosfrasson', 'nesse', 'aniversário', 'especial', 'ganha', 'nós', ',', 'ouvir', 'análises', ',', 'comentários', 'te-lo', 'amigo', '!', 'Conta', 'sempre', 'comigo', '!', '@', 'nectoninvestimentos', 'sempre', 'casa', '@', 'btgpactual', 'agora', 'nossa', '!', 'vez', 'juntos', '!', '😀🙌🙏']"
"""2022-02-23 20:32:00""",bryan_kepler,"Juuuurrrraaaaa??? Esses mentecaptos só falam o óbvio, mas morrem de MEDO de falar que a esquerda destrói tudo. C0vardes.",NEGATIVE,comentário,0,27,https://www.instagram.com/p/CaUuR8OLshk/#17885517077614379,0,0,"['Juuuurrrraaaaa', '?', '?', '?', 'mentecaptos', 'falam', 'óbvio', ',', 'morrem', 'MEDO', 'falar', 'esquerda', 'destrói', 'tudo', '.', 'C0vardes', '.']"
"""2022-02-23 19:53:00""",leandrodecastro1,🇧🇷,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CZgzo3Euhu-/#17883167990618678,0,0,['🇧🇷']
"""2022-02-23 19:53:00""",fernandaoguima,Foi um show de horror a live desse senhor. BIZARRO. Diferente do evento que foi bom.,POSITIVE,comentário,0,18,https://www.instagram.com/p/CZgzo3Euhu-/#18124815691262482,0,0,"['show', 'horror', 'live', 'desse', 'senhor', '.', 'BIZARRO', '.', 'Diferente', 'evento', 'bom', '.']"
"""2022-02-23 19:39:00""",randsonfonseca,@btgpactual obrigado,NEUTRAL,comentário,0,31,https://www.instagram.com/p/CaURKaNOAc1/#17913958097226599,0,0,"['@', 'btgpactual', 'obrigado']"
"""2022-02-23 18:50:00""",brunorigonatti,Tem mulher nessa conferência? 👀,NEUTRAL,comentário,0,21,https://www.instagram.com/p/CaUuR8OLshk/#17921574851204899,0,0,"['mulher', 'nessa', 'conferência', '?', '👀']"
"""2022-02-23 18:18:00""",hlucaspacheco,muito bom @btgpactual,POSITIVE,comentário,0,17,https://www.instagram.com/p/CaSgtfouCMC/#17895717677545472,0,0,"['bom', '@', 'btgpactual']"
"""2022-02-23 17:38:00""",nilton_oliveira1709,o que aconteceu com o bozonaro? esta destilando mentiras e impropérios ao vento?,NEGATIVE,comentário,0,23,https://www.instagram.com/p/CaUuR8OLshk/#17953641013640616,0,0,"['aconteceu', 'bozonaro', '?', 'destilando', 'mentiras', 'impropérios', 'vento', '?']"
"""2022-02-23 17:38:00""",vilmar.nunes.752,👏😮,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CaUuR8OLshk/#18282574885026042,0,0,['👏😮']
"""2022-02-23 17:38:00""",joaocp54,Tb acho !!!,POSITIVE,comentário,0,16,https://www.instagram.com/p/CaUuR8OLshk/#18262405396072166,0,0,"['Tb', 'acho', '!', '!', '!']"
"""2022-02-23 16:56:00""",radarbaronee,"O @btgpactual tem um ar diferente. Embora eu não seja capaz de explicar, tem algo seleto, bem definido e capaz de passar essa expressão de seriedade! Falo isso mesmo nunca tenho ido em nenhum evento da cia, basta olhar a página, as publicações, a história da empresa, do próprio Cerbasi e incluindo esse time; a Mirna e o André Bona.   Enfim, pareceu maior rasgação de ceda, mas é o sentimento e isso que move tudo em volta de um CNPJ na ponta. 🤦🏻‍♂️",POSITIVE,comentário,0,33,https://www.instagram.com/p/CaUt7CnrMAN/#17951539882665871,0,0,"['@', 'btgpactual', 'ar', 'diferente', '.', 'Embora', 'capaz', 'explicar', ',', 'algo', 'seleto', ',', 'bem', 'definido', 'capaz', 'passar', 'expressão', 'seriedade', '!', 'Falo', 'nunca', 'ido', 'nenhum', 'evento', 'cia', ',', 'basta', 'olhar', 'página', ',', 'publicações', ',', 'história', 'empresa', ',', 'próprio', 'Cerbasi', 'incluindo', 'time', ';', 'Mirna', 'André', 'Bona', '.', 'Enfim', ',', 'pareceu', 'maior', 'rasgação', 'ceda', ',', 'sentimento', 'move', 'tudo', 'volta', 'CNPJ', 'ponta', '.', '🤦🏻\u200d♂️']"
"""2022-02-23 16:10:00""",hadrianbrito,@btgpactual Nesse caso eu estaria deixando meu dinheiro investido? Eu não entendo muito de investimento,NEUTRAL,resposta,0,49,https://www.instagram.com/p/CaR1j2TuPpD/#17947086646759028,0,0,"['@', 'btgpactual', 'Nesse', 'caso', 'estaria', 'deixando', 'dinheiro', 'investido', '?', 'entendo', 'investimento']"
"""2022-03-04 13:30:00""",henriking007,Inglês? Aí Tu me complica.😢,NEUTRAL,comentário,0,30,https://www.instagram.com/p/CaptWrtOT8U/#17859544526702651,0,0,"['Inglês', '?', 'Aí', 'complica.😢']"
"""2022-03-04 19:07:00""",lrassumpcao,E é ótimo!👏👏👏,POSITIVE,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#18147794701246892,0,0,"['ótimo', '!', '👏👏👏']"
"""2022-03-04 19:07:00""",isabel.maeda,👏👏👏👏 foi a minha melhor escolha🙌Btg😍,POSITIVE,comentário,0,20,https://www.instagram.com/p/CaspbrHuldT/#17922004949106753,0,0,"['👏👏👏👏', 'melhor', 'escolha🙌Btg😍']"
"""2022-03-04 19:07:00""",jeferson_pfeiffer,Muito mais inclusivo que o concorrente de duas letras.,POSITIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17950716913694942,0,0,"['inclusivo', 'concorrente', 'duas', 'letras', '.']"
"""2022-03-04 19:24:00""",danielprviana,"A experiência é ótima, me surpreendi com o banco e o aplicativo a ponto de ja ser meu banco principal. Pontos de melhoria: Seguro de Vida, Seguro Veicular e BTG Shop (existe um concorrente digital que a loja integrada pode ser a referência)",POSITIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17905734257364785,0,0,"['experiência', 'ótima', ',', 'surpreendi', 'banco', 'aplicativo', 'ponto', 'ja', 'banco', 'principal', '.', 'Pontos', 'melhoria', ':', 'Seguro', 'Vida', ',', 'Seguro', 'Veicular', 'BTG', 'Shop', '(', 'existe', 'concorrente', 'digital', 'loja', 'integrada', 'pode', 'referência', ')']"
"""2022-03-04 19:24:00""",rodrigormarino,👏👏👏🙌🙌🙌🔥🔥🔥,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#17937085387845960,0,0,['👏👏👏🙌🙌🙌🔥🔥🔥']
"""2022-03-04 19:46:00""",vitoriadaconquistanoticias,Melhor banco,POSITIVE,comentário,0,11,https://www.instagram.com/p/CaspbrHuldT/#17950794430731463,0,0,"['Melhor', 'banco']"
"""2022-03-04 20:09:00""",mirna_economirna,"@suelydedeus_ eu recomendo abrir conta no @btgpactual , vou enviar o link para você 😊",POSITIVE,comentário,1,55,https://www.instagram.com/p/CYH2dC3smtI/#17871756329658551,0,0,"['@', 'suelydedeus_', 'recomendo', 'abrir', 'conta', '@', 'btgpactual', ',', 'vou', 'enviar', 'link', '😊']"
"""2022-03-04 20:45:00""",erigledionaldo,ainda bem que uso o @btgpactual,POSITIVE,comentário,0,18,https://www.instagram.com/p/Casy-4xFkoX/#17948547637681268,0,0,"['ainda', 'bem', 'uso', '@', 'btgpactual']"
"""2022-03-04 21:05:00""",thlimaoficial,"Ruim esse BTG Banking, tudo é cobrado, já digo aqui que não tem Banco digital melhor do que o @nubank 💜",NEGATIVE,comentário,1,54,https://www.instagram.com/p/CaspbrHuldT/#17913514565250656,0,0,"['Ruim', 'BTG', 'Banking', ',', 'tudo', 'cobrado', ',', 'digo', 'aqui', 'Banco', 'digital', 'melhor', '@', 'nubank', '💜']"
"""2022-03-04 21:39:00""",gustavopaulinno,"O melhor de todos, chegou colocando todos os outros no bolso👏👏👏",NEGATIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17939707918910452,0,0,"['melhor', 'todos', ',', 'chegou', 'colocando', 'todos', 'outros', 'bolso👏👏👏']"
"""2022-03-04 22:35:00""",theus_alvess,"@thlimaoficial olhar só para as taxas realmente o nubank ganha, porém não tem cashback, sala vip em aeroporto, programa de pontos e nem o controle de despesas que o btg tem, não sinto a menor saudade do nubank...",POSITIVE,resposta,1,73,https://www.instagram.com/p/CaspbrHuldT/#17862988940689264,0,0,"['@', 'thlimaoficial', 'olhar', 'taxas', 'realmente', 'nubank', 'ganha', ',', 'porém', 'cashback', ',', 'sala', 'vip', 'aeroporto', ',', 'programa', 'pontos', 'controle', 'despesas', 'btg', 'tem', ',', 'sinto', 'menor', 'saudade', 'nubank', '...']"
"""2022-03-04 22:59:00""",rodriguesjardinagem,"Sou cliente a pouco tempo e não tenho que reclamar,👏👏👏",POSITIVE,comentário,0,12,https://www.instagram.com/p/CaspbrHuldT/#17954032480660490,0,0,"['cliente', 'pouco', 'tempo', 'reclamar', ',', '👏👏👏']"
"""2022-03-05 00:21:00""",reidasutileza,@thlimaoficial tudo é cobrado se vc não tiver investimento nenhum. Se tiver eles dispensam.,NEGATIVE,resposta,0,47,https://www.instagram.com/p/CaspbrHuldT/#17920783403249577,0,0,"['@', 'thlimaoficial', 'tudo', 'cobrado', 'vc', 'investimento', 'nenhum', '.', 'dispensam', '.']"
"""2022-03-05 04:00:00""",vittor.95,"Abri conta no btg+, banco top....",NEGATIVE,comentário,0,23,https://www.instagram.com/p/CaspbrHuldT/#17845298360741730,0,0,"['Abri', 'conta', 'btg+', ',', 'banco', 'top', '....']"
"""2022-03-05 04:58:00""",jhonataagustinho,"@jhonataagustinho não tenho acesso ao app há 4 dias ou 5, não sei como pagar a fatura com conta de vocês se não tenho acesso ao app, o sistema de segurança é super cheio de bugs, preciso de uma solução com urgência!",NEGATIVE,resposta,0,25,https://www.instagram.com/p/CaspbrHuldT/#17935045090896173,0,0,"['@', 'jhonataagustinho', 'acesso', 'app', '4', 'dias', '5', ',', 'sei', 'pagar', 'fatura', 'conta', 'acesso', 'app', ',', 'sistema', 'segurança', 'super', 'cheio', 'bugs', ',', 'preciso', 'solução', 'urgência', '!']"
"""2022-03-05 04:58:00""",jhonataagustinho,"@jhonataagustinho mandei vários e-mails e aguardo uma solução, está sendo um transtorno passar por isso, e nem sei por qual motivo minha senha foi bloqueada, você não deram nenhum esclarecimento.",NEGATIVE,resposta,0,27,https://www.instagram.com/p/CaspbrHuldT/#17914427990347350,0,0,"['@', 'jhonataagustinho', 'mandei', 'vários', 'e-mails', 'aguardo', 'solução', ',', 'sendo', 'transtorno', 'passar', 'isso', ',', 'sei', 'motivo', 'senha', 'bloqueada', ',', 'deram', 'nenhum', 'esclarecimento', '.']"
"""2022-03-05 04:58:00""",jhonataagustinho,"@btgpactual preciso da ajuda de vocês, o suporte de vocês não está conseguindo me ajudar, já tentei chat, e-mail e sac, não consigo redefinir a senha de acesso e a biometria/reconhecimento facial do sistema de vocês é péssima, nenhuma foto está funcionando, mesmo em parede branca, local iluminado.",NEGATIVE,comentário,0,27,https://www.instagram.com/p/CaspbrHuldT/#17943710362891570,0,0,"['@', 'btgpactual', 'preciso', 'ajuda', 'vocês', ',', 'suporte', 'conseguindo', 'ajudar', ',', 'tentei', 'chat', ',', 'e-mail', 'sac', ',', 'consigo', 'redefinir', 'senha', 'acesso', 'biometria/reconhecimento', 'facial', 'sistema', 'péssima', ',', 'nenhuma', 'foto', 'funcionando', ',', 'parede', 'branca', ',', 'local', 'iluminado', '.']"
"""2022-03-05 08:36:00""",cinthiacordova,Vcs poderiam dar as sugestões de Fiagro e Ações que pagam dividendos.,NEGATIVE,comentário,0,41,https://www.instagram.com/p/CapXhB5Lvas/#17851653992725564,0,0,"['Vcs', 'poderiam', 'dar', 'sugestões', 'Fiagro', 'Ações', 'pagam', 'dividendos', '.']"
"""2022-03-05 11:45:00""",claytonreges,@btgpactual @marcelo.flora @robertosallouti,NEUTRAL,comentário,1,53,https://www.instagram.com/p/CaucAMjO8Vw/#18183751414161106,0,0,"['@', 'btgpactual', '@', 'marcelo.flora', '@', 'robertosallouti']"
"""2022-03-05 11:43:00""",carlosalyra,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaucAMjO8Vw/#17885823773537777,0,0,"['@', 'btgpactual']"
"""2022-03-05 11:37:00""",vitaocamargo,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaucAMjO8Vw/#18263947762072534,0,0,"['@', 'btgpactual']"
"""2022-03-05 12:18:00""",irajaporto,@havaianas @petrobras @bancodobrasil @valemineradora @votorantimcimentos @fueltechems @ambev @btgpactual @suzano_oficial @nossajbs,NEUTRAL,comentário,0,38,https://www.instagram.com/p/CaucAMjO8Vw/#17912835740381721,0,0,"['@', 'havaianas', '@', 'petrobras', '@', 'bancodobrasil', '@', 'valemineradora', '@', 'votorantimcimentos', '@', 'fueltechems', '@', 'ambev', '@', 'btgpactual', '@', 'suzano_oficial', '@', 'nossajbs']"
"""2022-03-05 12:43:00""",ericsimioni,Sou cliente e recomendo!!,POSITIVE,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#17913777902249751,0,0,"['cliente', 'recomendo', '!', '!']"
"""2022-03-05 13:03:00""",ian.monte_,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaukvjFLboo/#17937144919859770,0,0,"['@', 'btgpactual']"
"""2022-03-05 13:02:00""",vmsilva02,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaukvjFLboo/#17950495084695663,0,0,"['@', 'btgpactual']"
"""2022-03-05 13:00:00""",rlsb.2020,Alôooooo @joaoadibemarques  @c6bank @xpinvestimentos @crefisa @btgpactual @leosancheztv @clarobrasil bora ajudar o @pifitti ! Vai 🇧🇷,NEUTRAL,comentário,0,41,https://www.instagram.com/p/CaukvjFLboo/#18116791486281076,0,0,"['Alôooooo', '@', 'joaoadibemarques', '@', 'c6bank', '@', 'xpinvestimentos', '@', 'crefisa', '@', 'btgpactual', '@', 'leosancheztv', '@', 'clarobrasil', 'bora', 'ajudar', '@', 'pifitti', '!', 'Vai', '🇧🇷']"
"""2022-03-05 13:04:00""",ian.monte_,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaukvjFLboo/#17854500605718848,0,0,"['@', 'btgpactual']"
"""2022-03-05 13:30:00""",welliton_magesteoficial,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaucAMjO8Vw/#17970744877484395,0,0,"['@', 'btgpactual']"
"""2022-03-05 13:23:00""",itsvitorr,@xpinvestimentos @guilhermebenchimol @btgpactual @magalu @havanoficial @lucianohangbr,NEUTRAL,comentário,1,52,https://www.instagram.com/p/CaucAMjO8Vw/#17999293057413735,0,0,"['@', 'xpinvestimentos', '@', 'guilhermebenchimol', '@', 'btgpactual', '@', 'magalu', '@', 'havanoficial', '@', 'lucianohangbr']"
"""2022-03-05 13:18:00""",_kelia_maria,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaukvjFLboo/#18217755022139989,0,0,"['@', 'btgpactual']"
"""2022-03-05 13:45:00""",luccas.pace,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaucAMjO8Vw/#17887747913615186,0,0,"['@', 'btgpactual']"
"""2022-03-05 14:00:00""",paulinpaz,@gabrielcardooso_ Sim. Seria uma pena. Esse é o momento de alguém bancar o Pietro. @clarobrasil @bancodobrasil @bancointer @nubank @btgpactualempresas @btgpactual,POSITIVE,comentário,0,29,https://www.instagram.com/p/CauMcT4OjsW/#17858963132703642,0,0,"['@', 'gabrielcardooso_', 'Sim', '.', 'pena', '.', 'momento', 'alguém', 'bancar', 'Pietro', '.', '@', 'clarobrasil', '@', 'bancodobrasil', '@', 'bancointer', '@', 'nubank', '@', 'btgpactualempresas', '@', 'btgpactual']"
"""2022-03-05 14:10:00""","""93andclueless""",@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaukvjFLboo/#17931712265074661,0,0,"['@', 'btgpactual']"
"""2022-03-05 14:43:00""",o.c.gustavo,@joaoadibemarques @petrobras @mrv@xpinvestimentos @mrv @btgpactual @btgpactualempresas,NEUTRAL,comentário,1,57,https://www.instagram.com/p/CaukvjFLboo/#17968150006552933,0,0,"['@', 'joaoadibemarques', '@', 'petrobras', '@', 'mrv', '@', 'xpinvestimentos', '@', 'mrv', '@', 'btgpactual', '@', 'btgpactualempresas']"
"""2022-03-05 14:32:00""",o.c.gustavo,Alô @ronaldo @petrobras @mrv @fertipar @xpinvestimentos @btgpactual @leosancheztv @joaoadibemarques,NEUTRAL,comentário,1,51,https://www.instagram.com/p/CaukvjFLboo/#17981589988473711,0,0,"['Alô', '@', 'ronaldo', '@', 'petrobras', '@', 'mrv', '@', 'fertipar', '@', 'xpinvestimentos', '@', 'btgpactual', '@', 'leosancheztv', '@', 'joaoadibemarques']"
"""2022-03-05 16:02:00""",marceloclaudino,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaucAMjO8Vw/#17859820565701232,0,0,"['@', 'btgpactual']"
"""2022-03-05 20:42:00""",edusato_,@xp.inc @btgpactual boraaaaaaa!!!!!!,NEUTRAL,comentário,0,33,https://www.instagram.com/p/CaucAMjO8Vw/#18283763317030775,0,0,"['@', 'xp.inc', '@', 'btgpactual', 'boraaaaaaa', '!', '!', '!', '!', '!', '!']"
"""2022-03-05 21:53:00""",raffinha1982,Eu amo meu Mastercard black 💳😍,POSITIVE,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#18167055403172277,0,0,"['amo', 'Mastercard', 'black', '💳😍']"
"""2022-03-05 22:12:00""",victorlagoa,Melhor benefício do mercado!,POSITIVE,comentário,0,36,https://www.instagram.com/p/CaspbrHuldT/#17849053151715716,0,0,"['Melhor', 'benefício', 'mercado', '!']"
"""2022-03-06 10:38:00""",jandrade_jr,CC é remunerada?,NEUTRAL,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17953678897668843,0,0,"['CC', 'remunerada', '?']"
"""2022-03-06 14:21:00""",invipa_,"O app não funciona, nem meu cadastro finalizou. Depois descobri que ia ser obrigada a ter AAI , ou seja, alguém lucrando com investimentos indicados. Achei péssimo. Realmente não da ainda pra sair do @nubank e do @nu_invest",NEGATIVE,comentário,0,22,https://www.instagram.com/p/CaspbrHuldT/#17951703373708436,0,0,"['app', 'funciona', ',', 'cadastro', 'finalizou', '.', 'descobri', 'ia', 'obrigada', 'ter', 'AAI', ',', 'seja', ',', 'alguém', 'lucrando', 'investimentos', 'indicados', '.', 'Achei', 'péssimo', '.', 'Realmente', 'ainda', 'pra', 'sair', '@', 'nubank', '@', 'nu_invest']"
"""2022-03-06 16:00:00""",thlimaoficial,@reidasutileza No C6 BANK não é cobrado a pontuação átomos!,NEGATIVE,resposta,1,52,https://www.instagram.com/p/CaspbrHuldT/#17993089507435540,0,0,"['@', 'reidasutileza', 'C6', 'BANK', 'cobrado', 'pontuação', 'átomos', '!']"
"""2022-03-06 16:36:00""",reidasutileza,"@thlimaoficial tô ligado nesse programa átomos, é uma piada. Pontos hoje não valem, melhor cashback mesmo",POSITIVE,resposta,1,61,https://www.instagram.com/p/CaspbrHuldT/#17850149645731794,0,0,"['@', 'thlimaoficial', 'tô', 'ligado', 'nesse', 'programa', 'átomos', ',', 'piada', '.', 'Pontos', 'hoje', 'valem', ',', 'melhor', 'cashback']"
"""2022-03-06 19:13:00""",gabrielbarca,@btgpactual 👀,NEUTRAL,comentário,0,34,https://www.instagram.com/p/CaucAMjO8Vw/#17956469140646866,0,0,"['@', 'btgpactual', '👀']"
"""2022-03-06 19:06:00""",tatafernandesv,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/Caxwdh5P6iJ/#17967978073543064,0,0,"['@', 'btgpactual']"
"""2022-03-06 23:05:00""",leovilao,Rafinha Bastos mandou um abraço,NEUTRAL,comentário,0,22,https://www.instagram.com/p/CYeSpGWtDLl/#17903867381392669,0,0,"['Rafinha', 'Bastos', 'mandou', 'abraço']"
"""2022-03-06 23:26:00""",leovilao,Ele é competente,POSITIVE,comentário,0,15,https://www.instagram.com/p/CZkdrwXu0c5/#17937252574845230,0,0,['competente']
"""2022-02-25 19:35:00""",andre.kliousoff,👏👏👏💙,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Caam9B1rZNp/#17909468213426725,0,0,['👏👏👏💙']
"""2022-03-07 10:54:00""",kleu_marques,Que banco vocês recomendam no EUA ?,POSITIVE,comentário,0,14,https://www.instagram.com/p/CYmxjw5Lxxb/#17949907537662387,0,0,"['banco', 'recomendam', 'EUA', '?']"
"""2022-02-22 01:42:00""",lohran_1,🤮💩👹,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CZhA9O0u-0_/#17926098491140601,0,0,['🤮💩👹']
"""2022-02-22 07:29:00""",douglasdanthe,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CaRnlsKM_Bg/#17931669713051561,0,0,['👏👏👏']
"""2022-02-22 07:29:00""",malberalves,🚀🚀🚀,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CaRnlsKM_Bg/#17952068128679128,0,0,['🚀🚀🚀']
"""2022-02-22 07:29:00""",gustavopaulinno,Agora sim eu tenho um banco digital completo de verdade. Esse tá Vando🔥🚀👏👏,POSITIVE,comentário,0,18,https://www.instagram.com/p/CaRnlsKM_Bg/#18222082498110639,0,0,"['Agora', 'sim', 'banco', 'digital', 'completo', 'verdade', '.', 'tá', 'Vando🔥🚀👏👏']"
"""2022-02-22 07:29:00""",carlosdiasbeto,Agora está top ❤️,POSITIVE,comentário,0,39,https://www.instagram.com/p/CaRnlsKM_Bg/#18190854094199852,0,0,"['Agora', 'top', '❤️']"
"""2022-02-22 07:29:00""",aimar_valle,"Ate o momento estou muito satisfeito com os serviços do @btgmais.  Agora me deixa feliz, vocês finalmente vão unificar os app do BTG digital e do BTG+? (Peço isso desde o primeiro dia)",POSITIVE,comentário,0,27,https://www.instagram.com/p/CaRnlsKM_Bg/#17971164649477198,0,0,"['Ate', 'momento', 'satisfeito', 'serviços', '@', 'btgmais', '.', 'Agora', 'deixa', 'feliz', ',', 'finalmente', 'vão', 'unificar', 'app', 'BTG', 'digital', 'BTG+', '?', '(', 'Peço', 'desde', 'primeiro', 'dia', ')']"
