dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,texto_e_palavra,tokens_processados,positivo,negativo,neutro
"""2022-02-24 22:08:00""",luizbergman,Muito boa a live 👏🏻👏🏻👏🏻,POSITIVE,comentário,0,28,https://www.instagram.com/p/CaXhJ5ouN5o/#17931483280905695,0,0,Muito boa a live palmas 🏻palmas 🏻palmas 🏻,"['boa', 'live', 'palmas']",0.0,0.0,1.0
"""2022-02-24 19:44:00""",mirna_economirna,"@marc0_nasciment0 oi, tudo bem? No @btgpactual você encontra CDBs com liquidez diária e adequados ao seu objetivo ☺️",POSITIVE,comentário,1,67,https://www.instagram.com/p/CaVfYyRJui2/#17979041416482705,0,0,"@marc0_nasciment0 oi, tudo bem? No @btgpactual você encontra CDBs com liquidez diária e adequados ao seu objetivo ☺️","['oi', 'tudo', 'bem', 'encontra', 'cdbs', 'liquidez', 'diária', 'adequados', 'objetivo']",0.0,0.0,1.0
"""2022-02-24 16:09:00""",cecilioandrade,Parabéns ao @btgpactual,POSITIVE,comentário,0,21,https://www.instagram.com/p/CZgzo3Euhu-/#17913968738495204,0,0,Parabéns ao @btgpactual,['parabéns'],0.0,0.0,1.0
"""2022-02-24 14:53:00""",jhonysilveira,@altairprofetaprofeta estava pensando o mesmo ! A semelhança entre os dois ataques é muito grande !,NEGATIVE,resposta,0,29,https://www.instagram.com/p/CaXhJ5ouN5o/#17994448360393292,0,0,@altairprofetaprofeta estava pensando o mesmo ! A semelhança entre os dois ataques é muito grande !,"['altairprofetaprofeta', 'pensando', 'semelhança', 'dois', 'ataques', 'grande']",0.0,0.0,1.0
"""2022-02-24 14:52:00""",altairprofetaprofeta,"Será que Vladimir Putin ve  a Ucrânia, como os alemães viam a Polônia em 1939?",NEUTRAL,comentário,0,24,https://www.instagram.com/p/CaXhJ5ouN5o/#17883782618612565,0,0,"Será que Vladimir Putin ve  a Ucrânia, como os alemães viam a Polônia em 1939?","['vladimir', 'putin', 've', 'ucrânia', 'alemães', 'viam', 'polônia']",0.0,0.0,1.0
"""2022-02-24 13:42:00""",caiocaito,"Tem que ficar só um aplicativo ,do jeito que está está mais confuso ainda 😕",NEGATIVE,comentário,0,24,https://www.instagram.com/p/CaR1j2TuPpD/#17926716605112852,0,0,"Tem que ficar só um aplicativo ,do jeito que está está mais confuso ainda 😕","['ficar', 'aplicativo', 'jeito', 'confuso', 'ainda']",0.0,0.0,1.0
"""2022-02-24 13:29:00""",shutdown_0011,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/CaXWHRDrwaI/#18271928776066824,0,0,@btgpactual,[],0.0,0.0,1.0
"""2022-02-24 11:17:00""",vmarinhoo,"Está cada vez pior para acessar a @ricocomvc , investem muito na XP e largam a rico de lado o negócio é ir para a @btgpactual",NEGATIVE,comentário,1,57,https://www.instagram.com/p/CaXNybOrac2/#17925587369150971,0,0,"Está cada vez pior para acessar a @ricocomvc , investem muito na XP e largam a rico de lado o negócio é ir para a @btgpactual","['cada', 'vez', 'pior', 'acessar', 'ricocomvc', 'investem', 'xp', 'largam', 'rico', 'lado', 'negócio', 'ir']",0.0,0.0,1.0
"""2022-02-24 10:04:00""",mirna_economirna,@elcietets você pode buscar algum CDB com liquidez diária e que pague pelo menos 100% do CDI. No @btgpactual você encontra alternativas alinhadas aos seus objetivos 😊,POSITIVE,comentário,1,77,https://www.instagram.com/p/CaVfYyRJui2/#17950414345737275,0,0,@elcietets você pode buscar algum CDB com liquidez diária e que pague pelo menos 100% do CDI. No @btgpactual você encontra alternativas alinhadas aos seus objetivos sorriso,"['elcietets', 'pode', 'buscar', 'algum', 'cdb', 'liquidez', 'diária', 'pague', 'menos', 'cdi', 'encontra', 'alternativas', 'alinhadas', 'objetivos', 'sorriso']",0.0,0.0,1.0
"""2022-02-24 08:38:00""",marinagiuberti,👏👏👏 turma fera! Acompanhando cada vídeo inspirador parabéns @bt@btgpactualarcusbuaiz,POSITIVE,comentário,0,31,https://www.instagram.com/p/CaVddQjv9UT/#17949832693702371,0,0,palmas palmas palmas  turma fera! Acompanhando cada vídeo inspirador parabéns @bt@btgpactualarcusbuaiz,"['palmas', 'palmas', 'palmas', 'turma', 'fera', 'acompanhando', 'cada', 'vídeo', 'inspirador', 'parabéns', 'bt', 'btgpactualarcusbuaiz']",0.0,0.0,1.0
"""2022-02-24 06:49:00""",marcossouza3638,Fica em casa economia vez depois,NEGATIVE,comentário,0,22,https://www.instagram.com/p/CaUuR8OLshk/#17942422444845396,0,0,Fica em casa economia vez depois,"['fica', 'casa', 'economia', 'vez']",0.0,0.0,1.0
"""2022-02-24 00:59:00""",laizribeiro_music,#bolsonaro2022,NEUTRAL,comentário,0,34,https://www.instagram.com/p/CZgzo3Euhu-/#17901981281414232,0,0,#bolsonaro2022,[],0.0,0.0,1.0
"""2022-02-24 00:33:00""",diego.sowaka,Capitão Cloroquina fazendo campanha politica em um evento sério.,NEGATIVE,comentário,0,30,https://www.instagram.com/p/CZgzo3Euhu-/#17931464797932096,0,0,Capitão Cloroquina fazendo campanha politica em um evento sério.,"['capitão', 'cloroquina', 'fazendo', 'campanha', 'politica', 'evento', 'sério']",0.0,0.0,1.0
"""2022-02-24 00:00:00""",rita_teixeirazt,Sou fã do @btgpactual 😍,POSITIVE,comentário,0,14,https://www.instagram.com/p/CaVddQjv9UT/#17928902039096504,0,0,Sou fã do @btgpactual apaixonado,"['fã', 'apaixonado']",0.0,0.0,1.0
"""2022-02-23 22:06:00""",gabrielxav,Rei da rachadinha,NEGATIVE,comentário,0,37,https://www.instagram.com/p/CZgzo3Euhu-/#17953683427721897,0,0,Rei da rachadinha,"['rei', 'rachadinha']",0.0,0.0,1.0
"""2022-02-23 22:06:00""",gabrielxav,Vai falar de cartão corporativo?,NEUTRAL,comentário,0,32,https://www.instagram.com/p/CZgzo3Euhu-/#17960631580605258,0,0,Vai falar de cartão corporativo?,"['vai', 'falar', 'cartão', 'corporativo']",0.0,0.0,1.0
"""2022-02-23 21:50:00""",marcosmaluf_,"@alvarosfrasson nesse aniversário mais que especial quem ganha somos nós, por ouvir suas análises, comentários e te-lo como amigo! Conta sempre comigo! A @nectoninvestimentos sempre será sua casa e o @btgpactual agora a nossa! Mais uma vez juntos! 😀🙌🙏",POSITIVE,comentário,0,43,https://www.instagram.com/p/CaVyfSAMurK/#17931343586065636,0,0,"@alvarosfrasson nesse aniversário mais que especial quem ganha somos nós, por ouvir suas análises, comentários e te-lo como amigo! Conta sempre comigo! A @nectoninvestimentos sempre será sua casa e o @btgpactual agora a nossa! Mais uma vez juntos! feliz celebração 🙏","['alvarosfrasson', 'nesse', 'aniversário', 'especial', 'ganha', 'ouvir', 'análises', 'comentários', 'amigo', 'conta', 'sempre', 'comigo', 'nectoninvestimentos', 'sempre', 'casa', 'agora', 'vez', 'juntos', 'feliz', 'celebração']",0.0,0.0,1.0
"""2022-02-23 20:32:00""",bryan_kepler,"Juuuurrrraaaaa??? Esses mentecaptos só falam o óbvio, mas morrem de MEDO de falar que a esquerda destrói tudo. C0vardes.",NEGATIVE,comentário,0,27,https://www.instagram.com/p/CaUuR8OLshk/#17885517077614379,0,0,"Juuuurrrraaaaa??? Esses mentecaptos só falam o óbvio, mas morrem de MEDO de falar que a esquerda destrói tudo. C0vardes.","['juuuurrrraaaaa', 'mentecaptos', 'falam', 'óbvio', 'morrem', 'medo', 'falar', 'esquerda', 'destrói', 'tudo']",0.0,0.0,1.0
"""2022-02-23 19:53:00""",leandrodecastro1,🇧🇷,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CZgzo3Euhu-/#17883167990618678,0,0,🇧🇷,[],0.0,0.0,1.0
"""2022-02-23 19:53:00""",fernandaoguima,Foi um show de horror a live desse senhor. BIZARRO. Diferente do evento que foi bom.,POSITIVE,comentário,0,18,https://www.instagram.com/p/CZgzo3Euhu-/#18124815691262482,0,0,Foi um show de horror a live desse senhor. BIZARRO. Diferente do evento que foi bom.,"['show', 'horror', 'live', 'desse', 'senhor', 'bizarro', 'diferente', 'evento', 'bom']",0.0,0.0,1.0
"""2022-02-23 19:39:00""",randsonfonseca,@btgpactual obrigado,NEUTRAL,comentário,0,31,https://www.instagram.com/p/CaURKaNOAc1/#17913958097226599,0,0,@btgpactual obrigado,['obrigado'],0.0,0.0,1.0
"""2022-02-23 18:50:00""",brunorigonatti,Tem mulher nessa conferência? 👀,NEUTRAL,comentário,0,21,https://www.instagram.com/p/CaUuR8OLshk/#17921574851204899,0,0,Tem mulher nessa conferência? 👀,"['mulher', 'nessa', 'conferência']",0.0,0.0,1.0
"""2022-02-23 18:18:00""",hlucaspacheco,muito bom @btgpactual,POSITIVE,comentário,0,17,https://www.instagram.com/p/CaSgtfouCMC/#17895717677545472,0,0,muito bom @btgpactual,['bom'],0.0,0.0,1.0
"""2022-02-23 17:38:00""",nilton_oliveira1709,o que aconteceu com o bozonaro? esta destilando mentiras e impropérios ao vento?,NEGATIVE,comentário,0,23,https://www.instagram.com/p/CaUuR8OLshk/#17953641013640616,0,0,o que aconteceu com o bozonaro? esta destilando mentiras e impropérios ao vento?,"['aconteceu', 'bozonaro', 'destilando', 'mentiras', 'impropérios', 'vento']",0.0,0.0,1.0
"""2022-02-23 17:38:00""",vilmar.nunes.752,👏😮,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CaUuR8OLshk/#18282574885026042,0,0,palmas 😮,['palmas'],0.0,0.0,1.0
"""2022-02-23 17:38:00""",joaocp54,Tb acho !!!,POSITIVE,comentário,0,16,https://www.instagram.com/p/CaUuR8OLshk/#18262405396072166,0,0,Tb acho !!!,"['tb', 'acho']",0.0,0.0,1.0
"""2022-02-23 16:56:00""",radarbaronee,"O @btgpactual tem um ar diferente. Embora eu não seja capaz de explicar, tem algo seleto, bem definido e capaz de passar essa expressão de seriedade! Falo isso mesmo nunca tenho ido em nenhum evento da cia, basta olhar a página, as publicações, a história da empresa, do próprio Cerbasi e incluindo esse time; a Mirna e o André Bona.   Enfim, pareceu maior rasgação de ceda, mas é o sentimento e isso que move tudo em volta de um CNPJ na ponta. 🤦🏻‍♂️",POSITIVE,comentário,0,33,https://www.instagram.com/p/CaUt7CnrMAN/#17951539882665871,0,0,"O @btgpactual tem um ar diferente. Embora eu não seja capaz de explicar, tem algo seleto, bem definido e capaz de passar essa expressão de seriedade! Falo isso mesmo nunca tenho ido em nenhum evento da cia, basta olhar a página, as publicações, a história da empresa, do próprio Cerbasi e incluindo esse time; a Mirna e o André Bona.   Enfim, pareceu maior rasgação de ceda, mas é o sentimento e isso que move tudo em volta de um CNPJ na ponta. 🤦🏻‍♂️","['ar', 'diferente', 'embora', 'capaz', 'explicar', 'algo', 'seleto', 'bem', 'definido', 'capaz', 'passar', 'expressão', 'seriedade', 'falo', 'nunca', 'ido', 'nenhum', 'evento', 'cia', 'basta', 'olhar', 'página', 'publicações', 'história', 'empresa', 'próprio', 'cerbasi', 'incluindo', 'time', 'mirna', 'andré', 'bona', 'enfim', 'pareceu', 'maior', 'rasgação', 'ceda', 'sentimento', 'move', 'tudo', 'volta', 'cnpj', 'ponta']",0.0,0.0,1.0
"""2022-02-23 16:10:00""",hadrianbrito,@btgpactual Nesse caso eu estaria deixando meu dinheiro investido? Eu não entendo muito de investimento,NEUTRAL,resposta,0,49,https://www.instagram.com/p/CaR1j2TuPpD/#17947086646759028,0,0,@btgpactual Nesse caso eu estaria deixando meu dinheiro investido? Eu não entendo muito de investimento,"['nesse', 'caso', 'estaria', 'deixando', 'dinheiro', 'investido', 'entendo', 'investimento']",0.0,0.0,1.0
"""2022-03-04 13:30:00""",henriking007,Inglês? Aí Tu me complica.😢,NEUTRAL,comentário,0,30,https://www.instagram.com/p/CaptWrtOT8U/#17859544526702651,0,0,Inglês? Aí Tu me complica.decepcionado_mas_aliviado ,"['inglês', 'aí']",0.0,0.0,1.0
"""2022-03-04 19:07:00""",lrassumpcao,E é ótimo!👏👏👏,POSITIVE,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#18147794701246892,0,0,E é ótimo!palmas palmas palmas ,"['ótimo', 'palmas', 'palmas', 'palmas']",,,
"""2022-03-04 19:07:00""",isabel.maeda,👏👏👏👏 foi a minha melhor escolha🙌Btg😍,POSITIVE,comentário,0,20,https://www.instagram.com/p/CaspbrHuldT/#17922004949106753,0,0,palmas palmas palmas palmas  foi a minha melhor escolhacelebração Btgapaixonado,"['palmas', 'palmas', 'palmas', 'palmas', 'melhor', 'escolhacelebração', 'btgapaixonado']",,,
"""2022-03-04 19:07:00""",jeferson_pfeiffer,Muito mais inclusivo que o concorrente de duas letras.,POSITIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17950716913694942,0,0,Muito mais inclusivo que o concorrente de duas letras.,"['inclusivo', 'concorrente', 'duas', 'letras']",,,
"""2022-03-04 19:24:00""",danielprviana,"A experiência é ótima, me surpreendi com o banco e o aplicativo a ponto de ja ser meu banco principal. Pontos de melhoria: Seguro de Vida, Seguro Veicular e BTG Shop (existe um concorrente digital que a loja integrada pode ser a referência)",POSITIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17905734257364785,0,0,"A experiência é ótima, me surpreendi com o banco e o aplicativo a ponto de ja ser meu banco principal. Pontos de melhoria: Seguro de Vida, Seguro Veicular e BTG Shop (existe um concorrente digital que a loja integrada pode ser a referência)","['experiência', 'ótima', 'surpreendi', 'aplicativo', 'ponto', 'ja', 'principal', 'pontos', 'melhoria', 'seguro', 'vida', 'seguro', 'veicular', 'shop', 'existe', 'concorrente', 'digital', 'loja', 'integrada', 'pode', 'referência']",,,
"""2022-03-04 19:24:00""",rodrigormarino,👏👏👏🙌🙌🙌🔥🔥🔥,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CaspbrHuldT/#17937085387845960,0,0,palmas palmas palmas celebração celebração celebração fogo fogo fogo ,"['palmas', 'palmas', 'palmas', 'celebração', 'celebração', 'celebração', 'fogo', 'fogo', 'fogo']",,,
"""2022-03-04 19:46:00""",vitoriadaconquistanoticias,Melhor banco,POSITIVE,comentário,0,11,https://www.instagram.com/p/CaspbrHuldT/#17950794430731463,0,0,Melhor banco,['melhor'],,,
"""2022-03-04 20:09:00""",mirna_economirna,"@suelydedeus_ eu recomendo abrir conta no @btgpactual , vou enviar o link para você 😊",POSITIVE,comentário,1,55,https://www.instagram.com/p/CYH2dC3smtI/#17871756329658551,0,0,"@suelydedeus_ eu recomendo abrir conta no @btgpactual , vou enviar o link para você sorriso","['recomendo', 'abrir', 'conta', 'vou', 'enviar', 'link', 'sorriso']",,,
"""2022-03-04 20:45:00""",erigledionaldo,ainda bem que uso o @btgpactual,POSITIVE,comentário,0,18,https://www.instagram.com/p/Casy-4xFkoX/#17948547637681268,0,0,ainda bem que uso o @btgpactual,"['ainda', 'bem', 'uso']",,,
"""2022-03-04 21:05:00""",thlimaoficial,"Ruim esse BTG Banking, tudo é cobrado, já digo aqui que não tem Banco digital melhor do que o @nubank 💜",NEGATIVE,comentário,1,54,https://www.instagram.com/p/CaspbrHuldT/#17913514565250656,0,0,"Ruim esse BTG Banking, tudo é cobrado, já digo aqui que não tem Banco digital melhor do que o @nubank 💜","['ruim', 'banking', 'tudo', 'cobrado', 'digo', 'aqui', 'digital', 'melhor', 'nubank']",,,
"""2022-03-04 21:39:00""",gustavopaulinno,"O melhor de todos, chegou colocando todos os outros no bolso👏👏👏",NEGATIVE,comentário,0,31,https://www.instagram.com/p/CaspbrHuldT/#17939707918910452,0,0,"O melhor de todos, chegou colocando todos os outros no bolsopalmas palmas palmas ","['melhor', 'todos', 'chegou', 'colocando', 'todos', 'outros', 'bolsopalmas', 'palmas', 'palmas']",,,
"""2022-03-04 22:35:00""",theus_alvess,"@thlimaoficial olhar só para as taxas realmente o nubank ganha, porém não tem cashback, sala vip em aeroporto, programa de pontos e nem o controle de despesas que o btg tem, não sinto a menor saudade do nubank...",POSITIVE,resposta,1,73,https://www.instagram.com/p/CaspbrHuldT/#17862988940689264,0,0,"@thlimaoficial olhar só para as taxas realmente o nubank ganha, porém não tem cashback, sala vip em aeroporto, programa de pontos e nem o controle de despesas que o btg tem, não sinto a menor saudade do nubank...","['thlimaoficial', 'olhar', 'taxas', 'realmente', 'nubank', 'ganha', 'porém', 'cashback', 'sala', 'vip', 'aeroporto', 'programa', 'pontos', 'controle', 'despesas', 'sinto', 'menor', 'saudade', 'nubank']",,,
"""2022-03-04 22:59:00""",rodriguesjardinagem,"Sou cliente a pouco tempo e não tenho que reclamar,👏👏👏",POSITIVE,comentário,0,12,https://www.instagram.com/p/CaspbrHuldT/#17954032480660490,0,0,"Sou cliente a pouco tempo e não tenho que reclamar,palmas palmas palmas ","['cliente', 'pouco', 'tempo', 'reclamar', 'palmas', 'palmas', 'palmas']",,,
"""2022-03-05 00:21:00""",reidasutileza,@thlimaoficial tudo é cobrado se vc não tiver investimento nenhum. Se tiver eles dispensam.,NEGATIVE,resposta,0,47,https://www.instagram.com/p/CaspbrHuldT/#17920783403249577,0,0,@thlimaoficial tudo é cobrado se vc não tiver investimento nenhum. Se tiver eles dispensam.,"['thlimaoficial', 'tudo', 'cobrado', 'investimento', 'nenhum', 'dispensam']",,,
"""2022-03-05 04:00:00""",vittor.95,"Abri conta no btg+, banco top....",NEGATIVE,comentário,0,23,https://www.instagram.com/p/CaspbrHuldT/#17845298360741730,0,0,"Abri conta no btg+, banco top....","['abri', 'conta', 'top']",,,
"""2022-03-05 04:58:00""",jhonataagustinho,"@jhonataagustinho não tenho acesso ao app há 4 dias ou 5, não sei como pagar a fatura com conta de vocês se não tenho acesso ao app, o sistema de segurança é super cheio de bugs, preciso de uma solução com urgência!",NEGATIVE,resposta,0,25,https://www.instagram.com/p/CaspbrHuldT/#17935045090896173,0,0,"@jhonataagustinho não tenho acesso ao app há 4 dias ou 5, não sei como pagar a fatura com conta de vocês se não tenho acesso ao app, o sistema de segurança é super cheio de bugs, preciso de uma solução com urgência!","['jhonataagustinho', 'acesso', 'app', 'dias', 'sei', 'pagar', 'fatura', 'conta', 'acesso', 'app', 'sistema', 'segurança', 'super', 'cheio', 'bugs', 'preciso', 'solução', 'urgência']",,,
"""2022-03-05 04:58:00""",jhonataagustinho,"@jhonataagustinho mandei vários e-mails e aguardo uma solução, está sendo um transtorno passar por isso, e nem sei por qual motivo minha senha foi bloqueada, você não deram nenhum esclarecimento.",NEGATIVE,resposta,0,27,https://www.instagram.com/p/CaspbrHuldT/#17914427990347350,0,0,"@jhonataagustinho mandei vários e-mails e aguardo uma solução, está sendo um transtorno passar por isso, e nem sei por qual motivo minha senha foi bloqueada, você não deram nenhum esclarecimento.","['jhonataagustinho', 'mandei', 'vários', 'aguardo', 'solução', 'sendo', 'transtorno', 'passar', 'sei', 'motivo', 'senha', 'bloqueada', 'deram', 'nenhum', 'esclarecimento']",,,
"""2022-03-05 04:58:00""",jhonataagustinho,"@btgpactual preciso da ajuda de vocês, o suporte de vocês não está conseguindo me ajudar, já tentei chat, e-mail e sac, não consigo redefinir a senha de acesso e a biometria/reconhecimento facial do sistema de vocês é péssima, nenhuma foto está funcionando, mesmo em parede branca, local iluminado.",NEGATIVE,comentário,0,27,https://www.instagram.com/p/CaspbrHuldT/#17943710362891570,0,0,"@btgpactual preciso da ajuda de vocês, o suporte de vocês não está conseguindo me ajudar, já tentei chat, e-mail e sac, não consigo redefinir a senha de acesso e a biometria/reconhecimento facial do sistema de vocês é péssima, nenhuma foto está funcionando, mesmo em parede branca, local iluminado.","['preciso', 'ajuda', 'suporte', 'conseguindo', 'ajudar', 'tentei', 'chat', 'sac', 'consigo', 'redefinir', 'senha', 'acesso', 'facial', 'sistema', 'péssima', 'nenhuma', 'foto', 'funcionando', 'parede', 'branca', 'local', 'iluminado']",,,
"""2022-03-05 08:36:00""",cinthiacordova,Vcs poderiam dar as sugestões de Fiagro e Ações que pagam dividendos.,NEGATIVE,comentário,0,41,https://www.instagram.com/p/CapXhB5Lvas/#17851653992725564,0,0,Vcs poderiam dar as sugestões de Fiagro e Ações que pagam dividendos.,"['poderiam', 'dar', 'sugestões', 'fiagro', 'ações', 'pagam', 'dividendos']",,,
